PR_ALMACEN,PR_CLAVE,PR_DESCRIPCION,PR_COSTO,PR_EXISTENCIA,CLASIFICACION1,PROVEEDOR,PS_NOMBRE
103,C0159450010,GUAJE C/GRECAS 25X30,2000,0,55,945,FLORENTINO VAZQUEZ RODRIGUEZ
103,C0159450011,GUAJE COSTURERO,2500,0,55,945,FLORENTINO VAZQUEZ RODRIGUEZ
103,C94780062,CRUZ MINI BARROCA,206,0,59,478,DIANA ARIZCORRETA BUCHHOLZ
103,CC214030066,CRANEO TALAVERA,2034.5,0,54,1403,TALAVERA DE LA REYNA
103,CC214030067,PLATO COMAL VIRGEN 33CM,1820,0,54,1403,TALAVERA DE LA REYNA
103,CC214030071,CHAROLA CUADRADA 20CM DISEO E,685.75,0,54,1403,TALAVERA DE LA REYNA
103,CC214030072,CHAROLA PASTELERA 23X18 ELABOR,455,0,54,1403,TALAVERA DE LA REYNA
103,CC214030073,CHAROLITA RECTANGULAR 10X16 EL,318.5,0,54,1403,TALAVERA DE LA REYNA
103,CC214030074,FLORERO PARAGUERO ELAB 26X48,3922.75,0,54,1403,TALAVERA DE LA REYNA
103,CC214030076,TIBOR DOS PANZAS,9441.25,0,54,1403,TALAVERA DE LA REYNA
103,CC214030077,CHAROLA PASTELERA ELABORADA 23,393.25,0,54,1403,TALAVERA DE LA REYNA
103,CC214030080,MACETA TRADICIONAL ELAB 29X23,1826.5,0,54,1403,TALAVERA DE LA REYNA
103,CC214030081,MACETA MEDIANA ELAB 23X18,952.25,0,54,1403,TALAVERA DE LA REYNA
103,CC01514550001,CAJA P PURO HUICHOL,2650,0,55,1455,DENISE GARCIA MENENDEZ NAVARRO
103,C0147190001,CRANEO GRANDE C/CALAVERA,1800,0,58,719,IGNACIO ROJAS ESPINOZA
103,C0147190003,ALEBRIJE LIBELULA MEDIANO..,1200,0,58,719,IGNACIO ROJAS ESPINOZA
103,C0147190005,ALEBRIJE PIRANA CHICO..,1000,0,58,719,IGNACIO ROJAS ESPINOZA
103,C0147190006,ALEBRIJE EXTRAGRANDE 1.2M..,3000,0,58,719,IGNACIO ROJAS ESPINOZA
103,C20360001,ARBOL DE LA VIDA 1M METEPEC,32000,0,54,36,JOSE LUIS SERRANO
103,CAB2015007,VENTA LAS VENTANAS JULIO 2015,12422.37,0,71,1200,CABOS
103,FF01212530019,BOLSA UXBEN,260.34,0,57,1253,HACIENDA DEL MUNDO MAYA
103,FF01212530020,OSITO CHUM,90.52,0,57,1253,HACIENDA DEL MUNDO MAYA
103,FF01212530022,PORTACALIENTE OVALADO VERDE,67.24,0,57,1253,HACIENDA DEL MUNDO MAYA
103,FF01212530024,JUEGO DE PORTAVASOS NATURAL,68.97,0,57,1253,HACIENDA DEL MUNDO MAYA
103,FF01212530025,JUEGO DE PORTAVASOS TZALAML,68.97,0,57,1253,HACIENDA DEL MUNDO MAYA
103,FF01212530026,JUEGO DE PORTAVASOS VERDE,68.97,0,57,1253,HACIENDA DEL MUNDO MAYA
103,FF01212530027,TORTILLERO DE 1 2 KILO NATURAL,79.31,0,57,1253,HACIENDA DEL MUNDO MAYA
103,C0154500117,MANO DE OBRA INCRUSTRACIEN CON,140,0,55,450,MARIA ELENA GARCIA SIMON
103,F0154500005,MANO DE OBRA INCRUSTRACIEN CON,130,0,55,450,MARIA ELENA GARCIA SIMON
103,NA914170005,ANGEL PARA PARED,55,0,59,1417,ARTESANIAS ARZOLA
103,FF914170006,CAJA C NACIMIENTO,130,0,59,1417,ARTESANIAS ARZOLA
103,F92520013,MARCO OVAL C PALOMAS,290,0,59,252,RUTH CORTES RODRIGUEZ
103,F92520014,MARCO EXTRAGDE,260,0,59,252,RUTH CORTES RODRIGUEZ
103,F92520015,CAJA CHICA GUADALUPE,200,0,59,252,RUTH CORTES RODRIGUEZ
103,F92520018,CAJA 20X7  ESPECIAL...,550,0,59,252,RUTH CORTES RODRIGUEZ
103,F92520019,CAJA RAYO GDE,400,0,59,252,RUTH CORTES RODRIGUEZ
103,F92520020,CAJA RECTANGULAR GRANDE,380,0,59,252,RUTH CORTES RODRIGUEZ
103,F92520021,MARCO RECTANGULAR CHICO,190,0,59,252,RUTH CORTES RODRIGUEZ
103,C012095047,SILLAS EQUIPAL MICHOACAN,1331,0,57,95,MARIO LOPEZ TORRES
103,C3463149,MUERTE AZTECA MEXICA NO. 96 P,210,0,72,463,DISTRIBUIDORA ARTES DE MEXICO Y DEL MUND
103,C016494050,NICHO MADERA C MINIATURA,125,0,60,494,JESUS MUNOZ RUIZ
103,C012095009,BAUL MARRANITO MED CHUSPATA MICHOACAN,2300,0,57,95,MARIO LOPEZ TORRES
103,C4025001,CD MUSICA TRADICIONAL,200,0,73,25,GUADALUPE JAVIER QUINONES
103,C4048008,CAJA PROMOCIONAL MAP,150,0,73,48,MA. DEL ROCIO DE LA FUENTE BETANC
103,C9478054,CORAZON CHICO  VIRGEN PEWTER D,182,0,59,478,DIANA ARIZCORRETA BUCHHOLZ
103,C9478055,CORAZON CHICO   FRIDA  PEWTER,182,0,59,478,DIANA ARIZCORRETA BUCHHOLZ
103,C9478060,CRUZ CHICA C VIRGEN  PEWTER DF,271,0,59,478,DIANA ARIZCORRETA BUCHHOLZ
103,C9478073,LLAVERO FRIDA  PEWTER CHICO,125,0,59,478,DIANA ARIZCORRETA BUCHHOLZ
103,C2438013,CRANEO PINTADO CHICO D.F.,70,0,54,438,CERAMICA JUAN JOSE RIVAS CANEDO
103,C012155018,LAMPARA DE IXTLE EDOMEX,60,0,57,155,JUAN JOSE RODRIGUEZ QUIROZ
103,C6019021,BOLSA CLUTCH,750,0,53,19,LIJIA MARGARITA OLIVERAS COLINA
103,F8034004,BATEA CUADRADA GDE MADERA MICH,920,0,71,34,CASA DE LAS ARTESANIAS DE MICHOACAN DE OCAMPO
103,C1553010,ARETE GDE PUEBLA,30,0,66,553,ALFONSO MARGARITO GARCIA
103,C66070190,MANTEL UN COLOR  TENANGO,1900,0,53,607,MACARIA MARTINEZ PEREZ
103,C66070191,FUNDA P COJIN 60X60 TENANGO,360,0,53,607,MACARIA MARTINEZ PEREZ
103,C66070192,FUNDA P COJIN 45X35 TENANGO,230,0,53,607,MACARIA MARTINEZ PEREZ
103,C66070193,FUNDA P COJIN 45X45 TENANGO,250,0,53,607,MACARIA MARTINEZ PEREZ
103,CC0141298005,CARTEL ENMARCADO,700,0,58,1298,SANTIAGO FERNANDEZ ALVA
103,C0147700021,TITERE GRANDE CARTONERIA DF,800,0,58,770,CRISTINA GUTIERREZ ROSAS
103,CC114580001,COLLAR NO.7 AMBAR,700,0,66,1458,FERNANDO ALONSO CABA FLORES
103,CC114580002,ARETE NO.4 AMBAR,300,0,66,1458,FERNANDO ALONSO CABA FLORES
103,CC114580003,ARETE NO.13 CORTE NAT AMBAR,250,0,66,1458,FERNANDO ALONSO CABA FLORES
103,CC114580005,ARETE NO.28 AMBAR CHIAPAS,250,0,66,1458,FERNANDO ALONSO CABA FLORES
103,CC114580006,PULSERA NO.25 AMBAR,400,0,66,1458,FERNANDO ALONSO CABA FLORES
103,CC114580007,ARETE NO.19 RAMA AMBAR,300,0,66,1458,FERNANDO ALONSO CABA FLORES
103,CC114580009,COLLAR TREBOL AMBAR,400,0,66,1458,FERNANDO ALONSO CABA FLORES
103,CC114580010,COLLAR NO. 9 AMBAR,600,0,66,1458,FERNANDO ALONSO CABA FLORES
103,CC114580012,ARETES NO 29 CHILE,200,0,66,1458,FERNANDO ALONSO CABA FLORES
103,C0158260026,ALEBRIJE MANTIS 4 ALAS,600,0,55,826,WULFRANO CRUZ ROBLES
103,C0158260028,ALEBRIJE BUHO,320,0,55,826,WULFRANO CRUZ ROBLES
103,C40640060,PORTAVASO MAP,18.5,0,73,64,ALTERNATIVA
103,CC614680001,MUECO DE TRAPO Y MANTA DANZA,1200,0,53,1468,HORTENCIA LOPEZ GAXIOLA
103,C13960019,COLLAR PERLA C LLAVES PLATA,1200,0,66,396,GRACIELA CARDENAS LARA
103,C13960020,COLLAR MANO C MILAGROS CORNALI,1350,0,66,396,GRACIELA CARDENAS LARA
103,C13960021,COLLAR MARIPOSA C PERLAS,1500,0,66,396,GRACIELA CARDENAS LARA
103,C13960022,COLLAR PERLA GRIS C DIJE CONCH,850,0,66,396,GRACIELA CARDENAS LARA
103,C13960024,DIJE OVAL C CORAL ROSA PERLA T,700,0,66,396,GRACIELA CARDENAS LARA
103,C64570032,REBOZO BLANCO TELAR  COMITAN,400,0,53,457,GERTRUDIS BURGUETE LARA
103,C64570036,REBOZO MORADO TELAR COMITAN,400,0,53,457,GERTRUDIS BURGUETE LARA
103,C64570037,REBOZO VERDE LIMON TELAR COMIT,400,0,53,457,GERTRUDIS BURGUETE LARA
103,C64570038,REBOZO NEGRO TELAR COMITAN,400,0,53,457,GERTRUDIS BURGUETE LARA
103,C64570039,REBOZO COBRE TELAR COMITAN,400,0,53,457,GERTRUDIS BURGUETE LARA
103,CC0141016003,SEPARADOR PAPEL PICADO,15,0,58,1016,ALEJANDRA SPINDOLA CONSUELO
103,C0164650026,NICHO VIRGEN 16X24.5,295,0,60,465,ANA MAGIS RODRIGUEZ
103,C0164650027,NICHO VIRGEN 24X30,380,0,60,465,ANA MAGIS RODRIGUEZ
103,C0164650030,NICHO CORAZON 21.5X30,380,0,60,465,ANA MAGIS RODRIGUEZ
103,C0164650032,NICHO SAN JUDAS 21.5X30,380,0,60,465,ANA MAGIS RODRIGUEZ
103,C64570040,REBOZO AZUL MARINO TELAR COMITAN,400,0,53,457,GERTRUDIS BURGUETE LARA
103,C64570041,MORRAL CHICO,60,0,53,457,GERTRUDIS BURGUETE LARA
103,C64570043,LAPICERO CHIAPAS,55,0,53,457,GERTRUDIS BURGUETE LARA
103,C64570044,COSMETIQUERA,70,0,53,457,GERTRUDIS BURGUETE LARA
103,C64570045,TAPETE TELAR LARRAINZAR 48X25,230,2,53,457,GERTRUDIS BURGUETE LARA
103,C015450117,CAJA C INCRUSTRACIEN  P ARPA,190,0,55,450,MARIA ELENA GARCIA SIMON
103,G0I-450-2,ENVIO,8062,0,55,450,MARIA ELENA GARCIA SIMON
103,C0129510006,CHAROLA MINI PALMA EDOMEX,70,0,57,951,JOSEFINA SANCHEZ SALAZAR
103,C0162880003,NICHO AZUL SE NOS FUE EL SANTO,2000,0,60,288,ALVAREZ AGUIRRE GABRIELA
103,CC610290031,PAR DE COJIN BORDADO 2 AGUJAS,1600,0,53,1029,EMILIA GARCIA MARTINEZ
103,CC610290033,CAMINO DE MESA TINTES NATURALE,1200,0,53,1029,EMILIA GARCIA MARTINEZ
103,C0178930012,MOVIL 4 MUECOS,220,0,53,893,MARIA CONCEPCION ZARATE GUZMAN
103,C0178930013,MOVIL 5 MUECOS,250,0,53,893,MARIA CONCEPCION ZARATE GUZMAN
103,FF01514700001,RUEDA DE LA FORTUNA GDE,100,0,55,1470,GUMERCINDO ESPAA OLIVARES
103,FF01514700002,CIRQUERO,60,0,55,1470,GUMERCINDO ESPAA OLIVARES
103,FF01514700004,BOXEADOR,30,0,55,1470,GUMERCINDO ESPAA OLIVARES
103,FF01514700007,MUERTE,50,0,55,1470,GUMERCINDO ESPAA OLIVARES
103,CAB2015008,VENTA LAS VENTANAS AGOSTO 2015,14098,0,71,1200,CABOS
103,FAB2015008,VENTA LAS VENTANAS AGOSTO 2015,27806,0,71,1200,CABOS
103,CC614710001,COJIN TENANGO,650,0,53,1471,BERNARDINO CANDELARIO GOMEZ
103,CC614710003,MANTEL UN COLOR  2X2 TENANGO,3000,0,53,1471,BERNARDINO CANDELARIO GOMEZ
103,CC614710007,INDIVIDUAL TENANGO,180,0,53,1471,BERNARDINO CANDELARIO GOMEZ
103,FF614380012,MORRAL CHIAPAS,280,0,53,1438,JULIO LOPEZ MONTOYA
103,F69360035,HUIPIL TINTES NATURALES,1200,0,53,936,VICTORINA LOPEZ HILARIO
103,FF214730001,CATRINA 20CM  MICHOACAN,150,0,54,1473,JUAN CARLOS DE LA CRUZ HERNANDEZ
103,FF214730002,CATRINA MINI MICHOACAN,70,0,54,1473,JUAN CARLOS DE LA CRUZ HERNANDEZ
103,FF214730003,CATRINA 40CM  MICHOACAN,450,0,54,1473,JUAN CARLOS DE LA CRUZ HERNANDEZ
103,C60150129,CORBATIN,45,0,53,15,CAMELIA RAMOS ZAMORA
103,F0159910002,CAJA BAUL MINIATURA,95,0,55,991,FLORENCIA ESPINAL RAMIREZ
103,CC01514350022,PEGASO GRANDE,150,0,55,1435,WALDO HERNANDEZ MELCHOR
103,CC01514350024,DRAGON FLACO.,300,0,55,1435,WALDO HERNANDEZ MELCHOR
103,CC01514350029,SERVILLETERO.,140,0,55,1435,WALDO HERNANDEZ MELCHOR
103,CC01514350031,IGUANA CHICA,130,0,55,1435,WALDO HERNANDEZ MELCHOR
103,CC01514350032,ARMADILLO CALADO,6500,0,55,1435,WALDO HERNANDEZ MELCHOR
103,C0157850181,CAJA  ALHAJERA C DIVISION,400,0,55,785,BERTO RENDON MANCILLA
103,C0157850182,BAUL TOSTON C PATAS,375,0,55,785,BERTO RENDON MANCILLA
103,C0157850185,GUAJE CHICO LACA RAYADO,100,0,55,785,BERTO RENDON MANCILLA
103,C0157850186,GUAJE CHICO LACA RAYADO,200,0,55,785,BERTO RENDON MANCILLA
103,C0157850188,CAJA TOSTON JAPONESA C/PATAS,800,2,55,785,BERTO RENDON MANCILLA
103,C0157850189,CAJA RELOJERA,200,0,55,785,BERTO RENDON MANCILLA
103,C0164940058,NICHO NACIMIENTO 16X6.5,85,0,60,494,JESUS MUNOZ RUIZ
103,C0164940059,NACIMIENTO CAJA 2 VIDRIOS 10X,80,0,60,494,JESUS MUNOZ RUIZ
103,C0164940063,NACIMIENTO CAZUELA,50,0,60,494,JESUS MUNOZ RUIZ
103,C0164940068,BANCA DE NOVIOS BARRO,45,0,60,494,JESUS MUNOZ RUIZ
103,CC113630005,ARETE CRANEOS NEGROS C/FLORES,99,1,66,1363,SELENE RIVERA CARRO
103,FF01512750167,CONEJO MEDIANO,307.76,0,55,1275,JACOBO  MARIA DE LOS ANGELES
103,FF01512750169,BICICLETA CHICA MARTIN,679,0,55,1275,JACOBO  MARIA DE LOS ANGELES
103,CC111140057,ARETE MEDIO OVALO CHICO,350,0,66,1114,CLAUDIA YTUARTE NUNEZ
103,CC111140059,ARRACADA AMBAR GRANDE C ARGOLL,900,0,66,1114,CLAUDIA YTUARTE NUNEZ
103,CC111140060,PULSERA AMBAR CHIAPAS,60,0,66,1114,CLAUDIA YTUARTE NUNEZ
103,CC01811350018,CUADRO ESTAMBRE GDE HUICHOL,3500,0,63,1135,GUILLERMO RAUL LLANTADA Y FRIAS
103,C0155180312,COSTURERO GDE FONDO NEGRO FLOR,1900,0,55,518,FIDEL GERONIMO VAZQUEZ
103,FF214500031,FIGURA GUAJOLOTE CODORNIZ,40,0,54,1450,JUANA GOMEZ RAMIREZ
103,FF214500035,OLLA MINI JAGUAR,400,0,54,1450,JUANA GOMEZ RAMIREZ
103,FF214500037,JAGUAR GDE PARADO,15000,0,54,1450,JUANA GOMEZ RAMIREZ
103,FF214500039,JAGUAR NEGRO,7500,0,54,1450,JUANA GOMEZ RAMIREZ
103,FF614380013,VESTIDO CELESTE,550,0,53,1438,JULIO LOPEZ MONTOYA
103,FF614380014,BLUSA TELAR ZINACANTAN,350,0,53,1438,JULIO LOPEZ MONTOYA
103,FF01513250036,BAUL MINI C PATAS LILA,750,0,55,1325,FRANCISCO CORONEL NAVARRO
103,CC610250313,COJIN RAYADO 40X40-64921-,285,0,53,1025,JOLOM MAYA ETIK
103,CC610250316,COJIN RAYADO 40X40 -63049-,285,0,53,1025,JOLOM MAYA ETIK
103,9.90E12,SERVILLETA COCTELERA,1,0,53,1348,DONACION DE VINTAGE
103,C11680148,ARRACADA GUA DE HOJAS GDE DOR,590,0,66,168,DALIA PASCALWOLF
103,CC610250434,SERVILLETA 40X40 -62303-,228,0,53,1025,JOLOM MAYA ETIK
103,CC01414200020,LITOGRAFIA DESIERTO GDE,160,0,58,1420,DIEGO CINTORA MEJIA
103,CC01414200021,LITOGRAFIA  CHICHENITZA MED,120,0,58,1420,DIEGO CINTORA MEJIA
103,CC01414200022,LITOGRAFIA  PAKAL MED,120,0,58,1420,DIEGO CINTORA MEJIA
103,CC01414200025,LITOGRAFIA  DIANA CAZADORA MED,120,0,58,1420,DIEGO CINTORA MEJIA
103,FF01214460001,AVION FIBRA NATURAL,24,0,57,1446,COMPRAS SAN CRISTOBAL
103,FF01214460003,CALAVERA JIPI JAPA GRANDE..,54,0,57,1446,COMPRAS SAN CRISTOBAL
103,FF01214460007,NACIMIENTO FIBRA NATURAL  MED,120,0,57,1446,COMPRAS SAN CRISTOBAL
103,FF01414460001,ESFERA ANGEL PAPEL MACHE,25,0,58,1446,COMPRAS SAN CRISTOBAL
103,FF914460001,FIGURA LAMINA,15,0,59,1446,COMPRAS SAN CRISTOBAL
103,C0160420108,CAJA ESPECIAL OFRENDA,15000,0,60,42,HORACIO GAVITO PEREZ
103,FF214270049,JUEGO DE GATO,203,0,54,1427,MANOS MAGICAS
103,FF214270050,NACIMIENTO OLLA,79,0,54,1427,MANOS MAGICAS
103,F92520223,SERVILLETERO COPO DE NIEVE..,85,0,59,252,RUTH CORTES RODRIGUEZ
103,F71500097,ESFERA CRAQUELADO  VELA,180,0,61,150,EL NUEVO TRIANGULO DE CRISTAL
103,F71500098,ESFERA PLATEADA P VELA MED,150,0,61,150,EL NUEVO TRIANGULO DE CRISTAL
103,F71500101,MEDIA ESFERA PLATEADA CHICA,80,0,61,150,EL NUEVO TRIANGULO DE CRISTAL
103,F7735058,ESFERA CUBO,7,0,61,735,GERARDO OCTAVIO MARTINEZ CHAVARRIA
103,F7735060,MEDALLON DECORADO,13,0,61,735,GERARDO OCTAVIO MARTINEZ CHAVARRIA
103,F7735061,MEDALLON LISO GRANDE,12,0,61,735,GERARDO OCTAVIO MARTINEZ CHAVARRIA
103,F7735062,MEDALLON LISO CHICO,8,0,61,735,GERARDO OCTAVIO MARTINEZ CHAVARRIA
103,F7735063,MEDALLON DECORADO,13,0,61,735,GERARDO OCTAVIO MARTINEZ CHAVARRIA
103,FF01513250038,BAUL 25CM TERCIA ORO 4 LADOS..,7000,0,55,1325,FRANCISCO CORONEL NAVARRO
103,FF01513250039,BAUL TOSTONERO 20CM ORO 4 LADO,2500,0,55,1325,FRANCISCO CORONEL NAVARRO
103,C0162880010,NICHO GUADALUPANA 45X35,5000,0,60,288,ALVAREZ AGUIRRE GABRIELA
103,F2440005,CANTARO REDONDO C TAPA MICHOACHUANCITO,700,0,54,440,BERNARDINA RIVERA BALTAZAR
103,F2440006,CANTARO REDONDO HUANCITO MICHO,500,0,54,440,BERNARDINA RIVERA BALTAZAR
103,CC610250318,COJIN RAYADO 40X40 -64964-,285,0,53,1025,JOLOM MAYA ETIK
103,CC610250319,COJIN RAYADO 40X40 -64963-,285,0,53,1025,JOLOM MAYA ETIK
103,CC610250320,COJIN RAYADO 40X40 -61165-,156,0,53,1025,JOLOM MAYA ETIK
103,CC610250324,COJIN ALAXA 40X40-63527-,285,0,53,1025,JOLOM MAYA ETIK
103,CC610250325,COJIN ALAXA 40X40-63522-,285,0,53,1025,JOLOM MAYA ETIK
103,CC610250326,COJIN ALAXA 40X40-63518-,285,0,53,1025,JOLOM MAYA ETIK
103,CC610250327,COJIN ALAXA 40X40-63523-,285,0,53,1025,JOLOM MAYA ETIK
103,CC610250330,COJIN  ROSA 35X50-63169-,372,0,53,1025,JOLOM MAYA ETIK
103,CC610250331,COJIN  ROSA 35X50-63170-,372,0,53,1025,JOLOM MAYA ETIK
103,CC610250334,COJIN  ROSA 35X50-64046-,372,0,53,1025,JOLOM MAYA ETIK
103,CC610250335,COJIN  ROSA 35X50-64041-,372,0,53,1025,JOLOM MAYA ETIK
103,CC610250337,COJIN  ROSA 35X50-64033-,372,0,53,1025,JOLOM MAYA ETIK
103,CC610250340,COJIN SAPO 40X40 -61285-,600,0,53,1025,JOLOM MAYA ETIK
103,CC610250346,COJIN SAPO 40X40 -63589-,600,0,53,1025,JOLOM MAYA ETIK
103,CC610250522,BLUSA  35X35 -64170-,168,0,53,1025,JOLOM MAYA ETIK
103,CC610250524,BLUSA  40X50-62944-,144,0,53,1025,JOLOM MAYA ETIK
103,CC610250526,BLUSA 35X35-43654-,96,0,53,1025,JOLOM MAYA ETIK
103,CC610250530,BLUSA 40X40-34143-,110,0,53,1025,JOLOM MAYA ETIK
103,CC610250531,BLUSA 40X40-30319-,110,0,53,1025,JOLOM MAYA ETIK
103,CC610250532,BLUSA 40X40-22841-,110,0,53,1025,JOLOM MAYA ETIK
103,CC610250534,CAMISA DE NIO 45X48-64740-,364,0,53,1025,JOLOM MAYA ETIK
103,CC610250536,PULSERA MEDIANA,24,0,53,1025,JOLOM MAYA ETIK
103,C0162880012,NICHO DETENTE CORAZON 32X32,3300,0,60,288,ALVAREZ AGUIRRE GABRIELA
103,CC610250540,BLUSA 70X70 58200,198,0,53,1025,JOLOM MAYA ETIK
103,CC610250541,BLUSA 60X60 57037,186,0,53,1025,JOLOM MAYA ETIK
103,CC610250544,BLUSA 60X60 63933,264,0,53,1025,JOLOM MAYA ETIK
103,C015119294,CORAZON FLOR MINI MINI 7-035,140,0,55,119,ARTE MANOS
103,CC610250566,BLUSA 40X40 34142,110,0,53,1025,JOLOM MAYA ETIK
103,CC610250570,BLUSA 50X50 52630,144,0,53,1025,JOLOM MAYA ETIK
103,CC610250571,BLUSA 50X50 58256,144,0,53,1025,JOLOM MAYA ETIK
103,CC610250574,BLUSA 40X50 58241,150,0,53,1025,JOLOM MAYA ETIK
103,CC610250580,CAMISA 46X46 62910,132,0,53,1025,JOLOM MAYA ETIK
103,CC610250581,BLUSA 50X50 45511,144,0,53,1025,JOLOM MAYA ETIK
103,CC610250582,BLUSA 50X50 45495,144,0,53,1025,JOLOM MAYA ETIK
103,CC610250583,BLUSA 50X50 32875,120,0,53,1025,JOLOM MAYA ETIK
103,CC610250584,BLUSA 40X40 36459,90,0,53,1025,JOLOM MAYA ETIK
103,CC610250586,BLUSA 32851,90,0,53,1025,JOLOM MAYA ETIK
103,CC610250587,BLUSA 50X50 32876,120,0,53,1025,JOLOM MAYA ETIK
103,CC610250588,BLUSA 50X50 33248,120,0,53,1025,JOLOM MAYA ETIK
103,CC610250592,BLUSA 40X40 62875,138,0,53,1025,JOLOM MAYA ETIK
103,CC610250593,BLUSA 40X40 65056,156,0,53,1025,JOLOM MAYA ETIK
103,CC610250595,BLUSA 40X40 62866,156,0,53,1025,JOLOM MAYA ETIK
103,CC610250596,BLUSA 40X40 63374,156,0,53,1025,JOLOM MAYA ETIK
103,CC610250597,BLUSA 50X50 65037,204,0,53,1025,JOLOM MAYA ETIK
103,CC610250598,BLUSA 50X50 58181,162,0,53,1025,JOLOM MAYA ETIK
103,CC610250599,BLUSA 50X50 56061,162,0,53,1025,JOLOM MAYA ETIK
103,CC610250601,BLUSA 50X50 51886,162,0,53,1025,JOLOM MAYA ETIK
103,CC610250603,BLUSA 40X40 63817,264,0,53,1025,JOLOM MAYA ETIK
103,CC610250604,BLUSA 40X40 65021,192,0,53,1025,JOLOM MAYA ETIK
103,PC9029425,TORTILLERO CHICO,242,0,59,29,APOLONIO ARMANDO GARCIA MORALES
103,PFF01514750003,CRUZ BOLO COCO,51.72,0,55,1475,TALLER ARTESANAL OAXACA
103,PFF614620003,PANERA CHICA,140,0,53,1462,CASA MATEO
103,PCC01514550001,CAJA P PURO HUICHOL,2500,0,55,1455,DENISE GARCIA MENENDEZ NAVARRO
103,PFF214500014,JAGUAR C CRIA  CHIAPAS,1500,0,54,1450,JUANA GOMEZ RAMIREZ
103,PFF214500013,JAGUAR CHICO CHIAPAS,600,0,54,1450,JUANA GOMEZ RAMIREZ
103,PFF214500024,JAGUAR CHICO MINI CHIAPAS,300,0,54,1450,JUANA GOMEZ RAMIREZ
103,PFF214500016,JAGUAR MINI CHIAPAS,150,0,54,1450,JUANA GOMEZ RAMIREZ
103,PFF214500007,PALOMA  MACETA   CHIAPAS,50,0,54,1450,JUANA GOMEZ RAMIREZ
103,PFF214500005,PALOMA   CHIAPAS,20,0,54,1450,JUANA GOMEZ RAMIREZ
103,FF01513990026,ALEBRIJE LEMUR,2500,0,55,1399,ISAIAS JIMENEZ HERNANDEZ (ANGELICO AMPARO JIMENEZ)
103,PF1003120,COLLAR PLATA C PALOMAS Y CADEN,3400,0,66,3,MARIA DOLORES GARCIA CRUZ
103,PF1003142,ARETE FILIGRANA PIEDRA SEMIPRE,1200,0,66,3,MARIA DOLORES GARCIA CRUZ
103,PF6017109,HUIPIL AZUL C NARANJA CHIAPAS,4000,0,53,17,CARMEN VAZQUEZ HERNANDEZ
103,PC6019144,RATA CHICA CHIAPAS,300,0,66,17,CARMEN VAZQUEZ HERNANDEZ
103,PC6019145,RATA GRANDE CHIAPAS,850,0,53,19,LIJIA MARGARITA OLIVERAS COLINA
103,PC6019156,CORAZON JARRITOS AZULES,225,0,53,19,LIJIA MARGARITA OLIVERAS COLINA
103,PC6019155,CORAZON BORDADO C MILAGROS VAR,150,0,53,19,LIJIA MARGARITA OLIVERAS COLINA
103,PF2034144,ASADOR PATO NEGRO 2256B MICHOA,417.24,0,54,34,CASA DE LAS ARTESANIAS DE MICHOACAN DE OCAMPO
103,PC2071425,AZUCARERA GALLO GAL9 GTO,186,0,54,71,ALFARERIA TRADICIONAL S.A. DE C.
103,PC2071438,GALLINA CERAMICA CH GAL3 GTO,601,0,54,71,ALFARERIA TRADICIONAL S.A. DE C.
103,PF22020105,CANTARO CALADO,900,0,54,202,ALFARERIA DONA ROSA
103,PF22020107,CANTARO CALADO,1700,0,54,202,ALFARERIA DONA ROSA
103,PF22020089,CANTARO CALADO OAXACA,420,0,54,202,ALFARERIA DONA ROSA
103,FF215000003,LAMPARA CILINDRO BARRO NEGRO,2000,0,54,1500,ANAKAREM LOPEZ GONZALEZ
103,PC6270120,HUIPIL PINOTEPA 3 4 OAXACA,2300,0,53,270,ODILON MERINO MORALES
103,PC6280003,HUIPIL ESTILIZADO S JUAN COLOR,2600,0,53,280,JOSE ALFREDO LORENZO LORENZO
103,PFF01514430002,CRUZ PASIONARIA FINO 30CM CHIA,5340,0,55,1443,GUADALUPE HERMOSILLO ESCOBAR
103,PFF01514430001,CRUZ PASIONARIA FINO 18CM CHIA,2400,0,55,1443,GUADALUPE HERMOSILLO ESCOBAR
103,PFF114410001,COLLAR CUERNO DE TORO.,250,0,66,1441,JOSE VALERIO JIMENEZ MONTOYA
103,PFF614360009,BLUSA CHAMULA FINA  CHILIL,250,0,53,1436,MARGARITA MENDEZ DIAZ
103,PFF614380006,VESTIDO MANTA COLOR BORDADA RO,550,0,53,1438,JULIO LOPEZ MONTOYA
103,PFF214260006,GALLINA OAXACA,400,0,53,1426,MANUEL DAVID REYES RAMIREZ
103,PFF01514220007,GUAJE TINTES NAT. DFJ0208420,420,0,55,1422,GRUPO ARTESANAL TECOMATE
103,PFF01514220015,GUAJE TINTES NAT. MJC0703250,250,0,55,1422,GRUPO ARTESANAL TECOMATE
103,PFF0141419001,SONAJA SURTIDA GTO,50,0,58,1419,ORIGINALES PAPEL MACHE
103,PFF61414009,ALBUN FOTOGRAFICO TENANGO BCO.,986.3,0,53,1414,CAROL SCHOCH DOMINGUEZ
103,PFF61411003,INDVIDUAL C SERVILLETA,270,0,53,1411,ESPERANZA RODRIGUEZ
103,PFF61411001,PANERA ROCOCO,110,0,53,1411,ESPERANZA RODRIGUEZ
103,PFF21405022,TARRO CAPUCHINO ALTURA DE TA0,161.38,0,54,1405,TALAVERA URIARTE
